Título de trazado: MDP,,
N.º,"Fecha Tiempo, GMT-05:00","Temp, °F (LGR S/N: 20462595, SEN S/N: 20462595)"
4510,3/30/2019 8:30,67.05
4511,3/30/2019 9:00,67.05
4512,3/30/2019 9:30,67.564
4513,3/30/2019 10:00,67.564
4514,3/30/2019 10:30,67.906
4515,3/30/2019 11:00,67.906
4516,3/30/2019 11:30,67.906
4517,3/30/2019 12:00,67.906
4518,3/30/2019 12:30,68.421
4519,3/30/2019 13:00,68.421
4520,3/30/2019 13:30,68.592
4521,3/30/2019 14:00,68.592
4522,3/30/2019 14:30,68.934
4523,3/30/2019 15:00,69.278
4524,3/30/2019 15:30,68.934
4525,3/30/2019 16:00,68.934
4526,3/30/2019 16:30,69.107
4527,3/30/2019 17:00,68.934
4528,3/30/2019 17:30,68.934
4529,3/30/2019 18:00,68.763
4530,3/30/2019 18:30,68.592
4531,3/30/2019 19:00,68.763
4532,3/30/2019 19:30,68.763
4533,3/30/2019 20:00,68.763
4534,3/30/2019 20:30,68.763
4535,3/30/2019 21:00,68.421
4536,3/30/2019 21:30,68.592
4537,3/30/2019 22:00,68.592
4538,3/30/2019 22:30,68.421
4539,3/30/2019 23:00,68.592
4540,3/30/2019 23:30,68.421
4541,3/31/2019 0:00,68.248
4542,3/31/2019 0:30,68.077
4543,3/31/2019 1:00,68.077
4544,3/31/2019 1:30,68.077
4545,3/31/2019 2:00,68.248
4546,3/31/2019 2:30,68.077
4547,3/31/2019 3:00,68.077
4548,3/31/2019 3:30,68.077
4549,3/31/2019 4:00,67.906
4550,3/31/2019 4:30,67.906
4551,3/31/2019 5:00,67.906
4552,3/31/2019 5:30,67.906
4553,3/31/2019 6:00,67.906
4554,3/31/2019 6:30,67.906
4555,3/31/2019 7:00,67.906
4556,3/31/2019 7:30,67.906
4557,3/31/2019 8:00,67.906
4558,3/31/2019 8:30,68.077
4559,3/31/2019 9:00,68.077
4560,3/31/2019 9:30,68.248
4561,3/31/2019 10:00,68.592
4562,3/31/2019 10:30,68.763
4563,3/31/2019 11:00,68.934
4564,3/31/2019 11:30,68.934
4565,3/31/2019 12:00,68.934
4566,3/31/2019 12:30,69.278
4567,3/31/2019 13:00,69.449
4568,3/31/2019 13:30,69.622
4569,3/31/2019 14:00,69.964
4570,3/31/2019 14:30,69.964
4571,3/31/2019 15:00,69.964
4572,3/31/2019 15:30,69.964
4573,3/31/2019 16:00,69.964
4574,3/31/2019 16:30,69.964
4575,3/31/2019 17:00,69.964
4576,3/31/2019 17:30,69.793
4577,3/31/2019 18:00,69.964
4578,3/31/2019 18:30,69.964
4579,3/31/2019 19:00,69.964
4580,3/31/2019 19:30,69.964
4581,3/31/2019 20:00,69.793
4582,3/31/2019 20:30,69.793
4583,3/31/2019 21:00,69.622
4584,3/31/2019 21:30,69.107
4585,3/31/2019 22:00,69.278
4586,3/31/2019 22:30,69.449
4587,3/31/2019 23:00,69.278
4588,3/31/2019 23:30,69.107
4589,4/1/2019 0:00,69.107
4590,4/1/2019 0:30,68.934
4591,4/1/2019 1:00,68.934
4592,4/1/2019 1:30,68.934
4593,4/1/2019 2:00,69.107
4594,4/1/2019 2:30,69.107
4595,4/1/2019 3:00,68.934
4596,4/1/2019 3:30,68.934
4597,4/1/2019 4:00,68.934
4598,4/1/2019 4:30,68.934
4599,4/1/2019 5:00,68.934
4600,4/1/2019 5:30,68.934
4601,4/1/2019 6:00,68.934
4602,4/1/2019 6:30,68.934
4603,4/1/2019 7:00,68.934
4604,4/1/2019 7:30,68.934
4605,4/1/2019 8:00,68.934
4606,4/1/2019 8:30,68.934
4607,4/1/2019 9:00,69.107
4608,4/1/2019 9:30,68.934
4609,4/1/2019 10:00,69.107
4610,4/1/2019 10:30,69.278
4611,4/1/2019 11:00,69.107
4612,4/1/2019 11:30,69.107
4613,4/1/2019 12:00,69.278
4614,4/1/2019 12:30,69.449
4615,4/1/2019 13:00,69.449
4616,4/1/2019 13:30,69.449
4617,4/1/2019 14:00,69.278
4618,4/1/2019 14:30,69.449
4619,4/1/2019 15:00,69.449
4620,4/1/2019 15:30,69.793
4621,4/1/2019 16:00,69.793
4622,4/1/2019 16:30,69.622
4623,4/1/2019 17:00,69.449
4624,4/1/2019 17:30,69.449
4625,4/1/2019 18:00,69.449
4626,4/1/2019 18:30,69.449
4627,4/1/2019 19:00,69.622
4628,4/1/2019 19:30,69.622
4629,4/1/2019 20:00,69.449
4630,4/1/2019 20:30,69.449
4631,4/1/2019 21:00,69.278
4632,4/1/2019 21:30,69.107
4633,4/1/2019 22:00,69.107
4634,4/1/2019 22:30,68.934
4635,4/1/2019 23:00,68.763
4636,4/1/2019 23:30,68.763
4637,4/2/2019 0:00,68.592
4638,4/2/2019 0:30,68.763
4639,4/2/2019 1:00,68.763
4640,4/2/2019 1:30,68.763
4641,4/2/2019 2:00,68.592
4642,4/2/2019 2:30,68.421
4643,4/2/2019 3:00,68.421
4644,4/2/2019 3:30,68.421
4645,4/2/2019 4:00,68.421
4646,4/2/2019 4:30,68.248
4647,4/2/2019 5:00,68.248
4648,4/2/2019 5:30,68.248
4649,4/2/2019 6:00,68.248
4650,4/2/2019 6:30,68.248
4651,4/2/2019 7:00,68.248
4652,4/2/2019 7:30,68.421
4653,4/2/2019 8:00,68.592
4654,4/2/2019 8:30,68.934
4655,4/2/2019 9:00,68.934
4656,4/2/2019 9:30,69.278
4657,4/2/2019 10:00,69.278
4658,4/2/2019 10:30,69.449
4659,4/2/2019 11:00,69.449
4660,4/2/2019 11:30,69.622
4661,4/2/2019 12:00,69.622
4662,4/2/2019 12:30,69.793
4663,4/2/2019 13:00,69.278
4664,4/2/2019 13:30,69.107
4665,4/2/2019 14:00,69.107
4666,4/2/2019 14:30,69.107
4667,4/2/2019 15:00,69.107
4668,4/2/2019 15:30,69.107
4669,4/2/2019 16:00,69.107
4670,4/2/2019 16:30,69.107
4671,4/2/2019 17:00,68.934
4672,4/2/2019 17:30,68.934
4673,4/2/2019 18:00,68.763
4674,4/2/2019 18:30,68.763
4675,4/2/2019 19:00,68.763
4676,4/2/2019 19:30,68.592
4677,4/2/2019 20:00,68.592
4678,4/2/2019 20:30,68.421
4679,4/2/2019 21:00,68.421
4680,4/2/2019 21:30,68.421
4681,4/2/2019 22:00,68.248
4682,4/2/2019 22:30,68.248
4683,4/2/2019 23:00,68.248
4684,4/2/2019 23:30,68.077
4685,4/3/2019 0:00,67.906
4686,4/3/2019 0:30,67.906
4687,4/3/2019 1:00,67.906
4688,4/3/2019 1:30,67.906
4689,4/3/2019 2:00,67.735
4690,4/3/2019 2:30,67.735
4691,4/3/2019 3:00,67.564
4692,4/3/2019 3:30,67.564
4693,4/3/2019 4:00,67.564
4694,4/3/2019 4:30,67.564
4695,4/3/2019 5:00,67.392
4696,4/3/2019 5:30,67.392
4697,4/3/2019 6:00,67.392
4698,4/3/2019 6:30,67.221
4699,4/3/2019 7:00,67.221
4700,4/3/2019 7:30,67.221
4701,4/3/2019 8:00,67.221
4702,4/3/2019 8:30,67.392
4703,4/3/2019 9:00,67.392
4704,4/3/2019 9:30,67.564
4705,4/3/2019 10:00,67.564
4706,4/3/2019 10:30,67.735
4707,4/3/2019 11:00,67.735
4708,4/3/2019 11:30,67.906
4709,4/3/2019 12:00,68.077
4710,4/3/2019 12:30,68.248
4711,4/3/2019 13:00,68.248
4712,4/3/2019 13:30,68.592
4713,4/3/2019 14:00,68.763
4714,4/3/2019 14:30,68.763
4715,4/3/2019 15:00,68.592
4716,4/3/2019 15:30,68.592
4717,4/3/2019 16:00,68.763
4718,4/3/2019 16:30,68.592
4719,4/3/2019 17:00,68.421
4720,4/3/2019 17:30,68.248
4721,4/3/2019 18:00,68.248
4722,4/3/2019 18:30,68.248
4723,4/3/2019 19:00,68.077
4724,4/3/2019 19:30,68.077
4725,4/3/2019 20:00,68.077
4726,4/3/2019 20:30,67.906
4727,4/3/2019 21:00,67.906
4728,4/3/2019 21:30,67.735
4729,4/3/2019 22:00,67.564
4730,4/3/2019 22:30,67.564
4731,4/3/2019 23:00,67.392
4732,4/3/2019 23:30,67.392
4733,4/4/2019 0:00,67.221
4734,4/4/2019 0:30,67.221
4735,4/4/2019 1:00,67.05
4736,4/4/2019 1:30,66.879
4737,4/4/2019 2:00,66.708
4738,4/4/2019 2:30,66.708
4739,4/4/2019 3:00,66.708
4740,4/4/2019 3:30,66.879
4741,4/4/2019 4:00,66.708
4742,4/4/2019 4:30,66.708
4743,4/4/2019 5:00,66.708
4744,4/4/2019 5:30,66.708
4745,4/4/2019 6:00,66.708
4746,4/4/2019 6:30,66.708
4747,4/4/2019 7:00,66.537
4748,4/4/2019 7:30,66.708
4749,4/4/2019 8:00,66.537
4750,4/4/2019 8:30,66.708
4751,4/4/2019 9:00,66.708
4752,4/4/2019 9:30,66.537
4753,4/4/2019 10:00,66.537
4754,4/4/2019 10:30,66.537
4755,4/4/2019 11:00,66.537
4756,4/4/2019 11:30,66.708
4757,4/4/2019 12:00,66.708
4758,4/4/2019 12:30,66.537
4759,4/4/2019 13:00,66.537
4760,4/4/2019 13:30,66.537
4761,4/4/2019 14:00,66.537
4762,4/4/2019 14:30,66.537
4763,4/4/2019 15:00,66.537
4764,4/4/2019 15:30,66.537
4765,4/4/2019 16:00,66.537
4766,4/4/2019 16:30,66.366
4767,4/4/2019 17:00,66.366
4768,4/4/2019 17:30,66.193
4769,4/4/2019 18:00,66.366
4770,4/4/2019 18:30,66.193
4771,4/4/2019 19:00,66.022
4772,4/4/2019 19:30,66.193
4773,4/4/2019 20:00,66.193
4774,4/4/2019 20:30,66.022
4775,4/4/2019 21:00,65.851
4776,4/4/2019 21:30,65.851
4777,4/4/2019 22:00,65.851
4778,4/4/2019 22:30,65.851
4779,4/4/2019 23:00,65.851
4780,4/4/2019 23:30,65.509
4781,4/5/2019 0:00,65.509
4782,4/5/2019 0:30,65.509
4783,4/5/2019 1:00,65.167
4784,4/5/2019 1:30,65.167
4785,4/5/2019 2:00,64.996
4786,4/5/2019 2:30,65.167
4787,4/5/2019 3:00,64.996
4788,4/5/2019 3:30,64.996
4789,4/5/2019 4:00,64.825
4790,4/5/2019 4:30,64.996
4791,4/5/2019 5:00,65.167
4792,4/5/2019 5:30,64.996
4793,4/5/2019 6:00,64.996
4794,4/5/2019 6:30,64.825
4795,4/5/2019 7:00,64.825
4796,4/5/2019 7:30,64.652
4797,4/5/2019 8:00,64.652
4798,4/5/2019 8:30,64.825
4799,4/5/2019 9:00,64.652
4800,4/5/2019 9:30,64.825
4801,4/5/2019 10:00,65.167
4802,4/5/2019 10:30,65.167
4803,4/5/2019 11:00,65.509
4804,4/5/2019 11:30,65.338
4805,4/5/2019 12:00,65.68
4806,4/5/2019 12:30,65.851
4807,4/5/2019 13:00,66.022
4808,4/5/2019 13:30,66.193
4809,4/5/2019 14:00,66.193
4810,4/5/2019 14:30,66.193
4811,4/5/2019 15:00,66.193
4812,4/5/2019 15:30,66.193
4813,4/5/2019 16:00,66.193
4814,4/5/2019 16:30,66.022
4815,4/5/2019 17:00,65.851
4816,4/5/2019 17:30,65.851
4817,4/5/2019 18:00,65.851
4818,4/5/2019 18:30,65.851
4819,4/5/2019 19:00,65.68
4820,4/5/2019 19:30,65.509
4821,4/5/2019 20:00,65.509
4822,4/5/2019 20:30,65.509
4823,4/5/2019 21:00,65.338
4824,4/5/2019 21:30,65.338
4825,4/5/2019 22:00,65.167
4826,4/5/2019 22:30,64.996
4827,4/5/2019 23:00,64.652
4828,4/5/2019 23:30,64.652
4829,4/6/2019 0:00,64.996
4830,4/6/2019 0:30,64.996
4831,4/6/2019 1:00,64.825
4832,4/6/2019 1:30,64.996
4833,4/6/2019 2:00,64.652
4834,4/6/2019 2:30,64.652
4835,4/6/2019 3:00,64.481
4836,4/6/2019 3:30,64.652
4837,4/6/2019 4:00,64.481
4838,4/6/2019 4:30,64.139
4839,4/6/2019 5:00,64.31
4840,4/6/2019 5:30,64.481
4841,4/6/2019 6:00,64.31
4842,4/6/2019 6:30,64.31
4843,4/6/2019 7:00,64.481
4844,4/6/2019 7:30,64.481
4845,4/6/2019 8:00,64.481
4846,4/6/2019 8:30,64.652
4847,4/6/2019 9:00,64.652
4848,4/6/2019 9:30,64.825
4849,4/6/2019 10:00,65.167
4850,4/6/2019 10:30,65.338
4851,4/6/2019 11:00,65.509
4852,4/6/2019 11:30,65.851
4853,4/6/2019 12:00,65.851
4854,4/6/2019 12:30,65.851
4855,4/6/2019 13:00,66.193
4856,4/6/2019 13:30,66.193
4857,4/6/2019 14:00,66.022
4858,4/6/2019 14:30,66.022
4859,4/6/2019 15:00,66.366
4860,4/6/2019 15:30,65.851
4861,4/6/2019 16:00,66.022
4862,4/6/2019 16:30,65.851
4863,4/6/2019 17:00,65.851
4864,4/6/2019 17:30,65.68
4865,4/6/2019 18:00,65.68
4866,4/6/2019 18:30,65.509
4867,4/6/2019 19:00,65.167
4868,4/6/2019 19:30,65.167
4869,4/6/2019 20:00,65.167
4870,4/6/2019 20:30,64.996
4871,4/6/2019 21:00,64.996
4872,4/6/2019 21:30,64.825
4873,4/6/2019 22:00,64.996
4874,4/6/2019 22:30,64.825
4875,4/6/2019 23:00,65.167
4876,4/6/2019 23:30,64.825
4877,4/7/2019 0:00,64.652
4878,4/7/2019 0:30,64.481
4879,4/7/2019 1:00,64.481
4880,4/7/2019 1:30,64.31
4881,4/7/2019 2:00,64.31
4882,4/7/2019 2:30,64.31
4883,4/7/2019 3:00,64.139
4884,4/7/2019 3:30,64.139
4885,4/7/2019 4:00,64.139
4886,4/7/2019 4:30,64.139
4887,4/7/2019 5:00,64.139
4888,4/7/2019 5:30,63.797
4889,4/7/2019 6:00,63.968
4890,4/7/2019 6:30,63.968
4891,4/7/2019 7:00,63.968
4892,4/7/2019 7:30,64.481
4893,4/7/2019 8:00,64.481
4894,4/7/2019 8:30,64.481
4895,4/7/2019 9:00,64.481
4896,4/7/2019 9:30,64.996
4897,4/7/2019 10:00,64.996
4898,4/7/2019 10:30,65.167
4899,4/7/2019 11:00,65.167
4900,4/7/2019 11:30,65.167
4901,4/7/2019 12:00,65.68
4902,4/7/2019 12:30,65.851
4903,4/7/2019 13:00,65.851
4904,4/7/2019 13:30,66.193
4905,4/7/2019 14:00,65.851
4906,4/7/2019 14:30,66.193
4907,4/7/2019 15:00,66.366
4908,4/7/2019 15:30,66.193
4909,4/7/2019 16:00,66.022
4910,4/7/2019 16:30,65.68
4911,4/7/2019 17:00,65.509
4912,4/7/2019 17:30,65.509
4913,4/7/2019 18:00,65.509
4914,4/7/2019 18:30,65.509
4915,4/7/2019 19:00,65.509
4916,4/7/2019 19:30,65.338
4917,4/7/2019 20:00,65.338
4918,4/7/2019 20:30,65.167
4919,4/7/2019 21:00,65.338
4920,4/7/2019 21:30,65.509
4921,4/7/2019 22:00,65.509
4922,4/7/2019 22:30,65.338
4923,4/7/2019 23:00,65.338
4924,4/7/2019 23:30,65.338
4925,4/8/2019 0:00,65.338
4926,4/8/2019 0:30,65.338
4927,4/8/2019 1:00,65.338
4928,4/8/2019 1:30,65.338
4929,4/8/2019 2:00,65.167
4930,4/8/2019 2:30,64.996
4931,4/8/2019 3:00,64.996
4932,4/8/2019 3:30,64.825
4933,4/8/2019 4:00,64.996
4934,4/8/2019 4:30,64.996
4935,4/8/2019 5:00,64.996
4936,4/8/2019 5:30,64.825
4937,4/8/2019 6:00,64.825
4938,4/8/2019 6:30,64.825
4939,4/8/2019 7:00,64.825
4940,4/8/2019 7:30,64.825
4941,4/8/2019 8:00,64.996
4942,4/8/2019 8:30,64.996
4943,4/8/2019 9:00,65.167
4944,4/8/2019 9:30,65.338
4945,4/8/2019 10:00,65.167
4946,4/8/2019 10:30,65.338
4947,4/8/2019 11:00,65.68
4948,4/8/2019 11:30,65.68
4949,4/8/2019 12:00,65.851
4950,4/8/2019 12:30,66.193
4951,4/8/2019 13:00,66.022
4952,4/8/2019 13:30,66.022
4953,4/8/2019 14:00,66.366
4954,4/8/2019 14:30,66.708
4955,4/8/2019 15:00,66.537
4956,4/8/2019 15:30,66.708
4957,4/8/2019 16:00,66.879
4958,4/8/2019 16:30,66.708
4959,4/8/2019 17:00,66.537
4960,4/8/2019 17:30,66.537
4961,4/8/2019 18:00,66.537
4962,4/8/2019 18:30,66.537
4963,4/8/2019 19:00,66.537
4964,4/8/2019 19:30,66.537
4965,4/8/2019 20:00,66.366
4966,4/8/2019 20:30,66.366
4967,4/8/2019 21:00,66.366
4968,4/8/2019 21:30,66.366
4969,4/8/2019 22:00,66.022
4970,4/8/2019 22:30,66.022
4971,4/8/2019 23:00,65.851
4972,4/8/2019 23:30,65.851
4973,4/9/2019 0:00,65.68
4974,4/9/2019 0:30,65.68
4975,4/9/2019 1:00,65.851
4976,4/9/2019 1:30,65.851
4977,4/9/2019 2:00,65.851
4978,4/9/2019 2:30,65.68
4979,4/9/2019 3:00,66.022
4980,4/9/2019 3:30,65.68
4981,4/9/2019 4:00,65.68
4982,4/9/2019 4:30,65.338
4983,4/9/2019 5:00,65.338
4984,4/9/2019 5:30,65.509
4985,4/9/2019 6:00,65.509
4986,4/9/2019 6:30,65.68
4987,4/9/2019 7:00,65.509
4988,4/9/2019 7:30,65.68
4989,4/9/2019 8:00,65.68
4990,4/9/2019 8:30,65.68
4991,4/9/2019 9:00,65.851
4992,4/9/2019 9:30,66.022
4993,4/9/2019 10:00,66.022
4994,4/9/2019 10:30,66.193
4995,4/9/2019 11:00,66.366
4996,4/9/2019 11:30,66.366
4997,4/9/2019 12:00,66.537
4998,4/9/2019 12:30,66.708
4999,4/9/2019 13:00,67.05
5000,4/9/2019 13:30,67.221
5001,4/9/2019 14:00,67.05
5002,4/9/2019 14:30,67.392
5003,4/9/2019 15:00,67.392
5004,4/9/2019 15:30,67.05
5005,4/9/2019 16:00,67.05
5006,4/9/2019 16:30,67.05
5007,4/9/2019 17:00,66.879
5008,4/9/2019 17:30,67.221
5009,4/9/2019 18:00,67.05
5010,4/9/2019 18:30,67.05
5011,4/9/2019 19:00,67.05
5012,4/9/2019 19:30,66.879
5013,4/9/2019 20:00,66.879
5014,4/9/2019 20:30,66.879
5015,4/9/2019 21:00,66.879
5016,4/9/2019 21:30,66.879
5017,4/9/2019 22:00,66.879
5018,4/9/2019 22:30,66.879
5019,4/9/2019 23:00,66.879
5020,4/9/2019 23:30,66.879
5021,4/10/2019 0:00,66.537
5022,4/10/2019 0:30,66.537
5023,4/10/2019 1:00,66.708
5024,4/10/2019 1:30,66.708
5025,4/10/2019 2:00,66.537
5026,4/10/2019 2:30,66.366
5027,4/10/2019 3:00,66.537
5028,4/10/2019 3:30,66.537
5029,4/10/2019 4:00,66.366
5030,4/10/2019 4:30,66.193
5031,4/10/2019 5:00,66.366
5032,4/10/2019 5:30,66.022
5033,4/10/2019 6:00,65.851
5034,4/10/2019 6:30,65.851
5035,4/10/2019 7:00,66.022
5036,4/10/2019 7:30,66.193
5037,4/10/2019 8:00,66.193
5038,4/10/2019 8:30,66.193
5039,4/10/2019 9:00,66.366
5040,4/10/2019 9:30,66.537
5041,4/10/2019 10:00,66.537
5042,4/10/2019 10:30,66.537
5043,4/10/2019 11:00,66.879
5044,4/10/2019 11:30,67.05
5045,4/10/2019 12:00,66.879
5046,4/10/2019 12:30,67.05
5047,4/10/2019 13:00,67.05
5048,4/10/2019 13:30,67.392
5049,4/10/2019 14:00,67.735
5050,4/10/2019 14:30,67.564
5051,4/10/2019 15:00,67.392
5052,4/10/2019 15:30,67.392
5053,4/10/2019 16:00,67.392
5054,4/10/2019 16:30,67.392
5055,4/10/2019 17:00,67.392
5056,4/10/2019 17:30,67.392
5057,4/10/2019 18:00,67.221
5058,4/10/2019 18:30,67.221
5059,4/10/2019 19:00,67.392
5060,4/10/2019 19:30,67.221
5061,4/10/2019 20:00,67.221
5062,4/10/2019 20:30,67.05
5063,4/10/2019 21:00,67.05
5064,4/10/2019 21:30,67.05
5065,4/10/2019 22:00,67.05
5066,4/10/2019 22:30,67.05
5067,4/10/2019 23:00,67.05
5068,4/10/2019 23:30,67.05
5069,4/11/2019 0:00,66.879
5070,4/11/2019 0:30,66.879
5071,4/11/2019 1:00,66.879
5072,4/11/2019 1:30,66.708
5073,4/11/2019 2:00,66.708
5074,4/11/2019 2:30,66.708
5075,4/11/2019 3:00,66.708
5076,4/11/2019 3:30,66.537
5077,4/11/2019 4:00,66.366
5078,4/11/2019 4:30,66.366
5079,4/11/2019 5:00,66.193
5080,4/11/2019 5:30,66.193
5081,4/11/2019 6:00,66.022
5082,4/11/2019 6:30,66.022
5083,4/11/2019 7:00,65.851
5084,4/11/2019 7:30,65.68
5085,4/11/2019 8:00,65.68
5086,4/11/2019 8:30,65.851
5087,4/11/2019 9:00,65.68
5088,4/11/2019 9:30,65.68
5089,4/11/2019 10:00,65.68
5090,4/11/2019 10:30,65.68
5091,4/11/2019 11:00,65.68
5092,4/11/2019 11:30,65.68
5093,4/11/2019 12:00,65.851
5094,4/11/2019 12:30,65.851
5095,4/11/2019 13:00,65.851
5096,4/11/2019 13:30,65.851
5097,4/11/2019 14:00,65.851
5098,4/11/2019 14:30,65.851
5099,4/11/2019 15:00,65.851
5100,4/11/2019 15:30,65.851
5101,4/11/2019 16:00,65.68
5102,4/11/2019 16:30,65.68
5103,4/11/2019 17:00,65.509
5104,4/11/2019 17:30,65.338
5105,4/11/2019 18:00,65.338
5106,4/11/2019 18:30,65.338
5107,4/11/2019 19:00,65.167
5108,4/11/2019 19:30,65.509
5109,4/11/2019 20:00,65.509
5110,4/11/2019 20:30,65.509
5111,4/11/2019 21:00,65.509
5112,4/11/2019 21:30,65.509
5113,4/11/2019 22:00,65.509
5114,4/11/2019 22:30,65.509
5115,4/11/2019 23:00,65.338
5116,4/11/2019 23:30,65.338
5117,4/12/2019 0:00,65.509
5118,4/12/2019 0:30,65.338
5119,4/12/2019 1:00,65.338
5120,4/12/2019 1:30,65.338
5121,4/12/2019 2:00,65.338
5122,4/12/2019 2:30,65.167
5123,4/12/2019 3:00,64.996
5124,4/12/2019 3:30,64.996
5125,4/12/2019 4:00,64.996
5126,4/12/2019 4:30,65.338
5127,4/12/2019 5:00,65.167
5128,4/12/2019 5:30,64.996
5129,4/12/2019 6:00,64.481
5130,4/12/2019 6:30,64.481
5131,4/12/2019 7:00,64.481
5132,4/12/2019 7:30,64.481
5133,4/12/2019 8:00,64.481
5134,4/12/2019 8:30,64.652
5135,4/12/2019 9:00,64.825
5136,4/12/2019 9:30,64.825
5137,4/12/2019 10:00,65.167
5138,4/12/2019 10:30,65.167
5139,4/12/2019 11:00,65.167
5140,4/12/2019 11:30,65.509
5141,4/12/2019 12:00,65.509
5142,4/12/2019 12:30,65.68
5143,4/12/2019 13:00,65.68
5144,4/12/2019 13:30,65.851
5145,4/12/2019 14:00,65.851
5146,4/12/2019 14:30,65.851
5147,4/12/2019 15:00,65.68
5148,4/12/2019 15:30,65.851
5149,4/12/2019 16:00,65.509
5150,4/12/2019 16:30,65.509
5151,4/12/2019 17:00,65.509
5152,4/12/2019 17:30,65.509
5153,4/12/2019 18:00,65.338
5154,4/12/2019 18:30,65.167
5155,4/12/2019 19:00,64.996
5156,4/12/2019 19:30,65.167
5157,4/12/2019 20:00,65.167
5158,4/12/2019 20:30,64.825
5159,4/12/2019 21:00,64.996
5160,4/12/2019 21:30,64.825
5161,4/12/2019 22:00,64.825
5162,4/12/2019 22:30,64.652
5163,4/12/2019 23:00,64.652
5164,4/12/2019 23:30,64.481
5165,4/13/2019 0:00,64.31
5166,4/13/2019 0:30,64.139
5167,4/13/2019 1:00,64.31
5168,4/13/2019 1:30,64.31
5169,4/13/2019 2:00,64.31
5170,4/13/2019 2:30,64.139
5171,4/13/2019 3:00,64.139
5172,4/13/2019 3:30,63.797
5173,4/13/2019 4:00,63.797
5174,4/13/2019 4:30,63.626
5175,4/13/2019 5:00,63.626
5176,4/13/2019 5:30,63.455
5177,4/13/2019 6:00,63.626
5178,4/13/2019 6:30,63.455
5179,4/13/2019 7:00,63.455
5180,4/13/2019 7:30,63.455
5181,4/13/2019 8:00,63.455
5182,4/13/2019 8:30,63.455
5183,4/13/2019 9:00,63.626
5184,4/13/2019 9:30,63.797
5185,4/13/2019 10:00,63.968
5186,4/13/2019 10:30,64.139
5187,4/13/2019 11:00,64.481
5188,4/13/2019 11:30,64.825
5189,4/13/2019 12:00,64.996
5190,4/13/2019 12:30,64.996
5191,4/13/2019 13:00,64.996
5192,4/13/2019 13:30,64.996
5193,4/13/2019 14:00,64.996
5194,4/13/2019 14:30,64.996
5195,4/13/2019 15:00,65.167
5196,4/13/2019 15:30,65.167
5197,4/13/2019 16:00,65.167
5198,4/13/2019 16:30,64.996
5199,4/13/2019 17:00,64.996
5200,4/13/2019 17:30,64.996
5201,4/13/2019 18:00,64.825
5202,4/13/2019 18:30,64.825
5203,4/13/2019 19:00,64.825
5204,4/13/2019 19:30,64.825
5205,4/13/2019 20:00,64.825
5206,4/13/2019 20:30,64.825
5207,4/13/2019 21:00,64.652
5208,4/13/2019 21:30,64.652
5209,4/13/2019 22:00,64.652
5210,4/13/2019 22:30,64.652
5211,4/13/2019 23:00,64.481
5212,4/13/2019 23:30,64.652
5213,4/14/2019 0:00,64.481
5214,4/14/2019 0:30,64.481
5215,4/14/2019 1:00,64.481
5216,4/14/2019 1:30,64.31
5217,4/14/2019 2:00,64.31
5218,4/14/2019 2:30,64.481
5219,4/14/2019 3:00,64.31
5220,4/14/2019 3:30,64.31
5221,4/14/2019 4:00,64.31
5222,4/14/2019 4:30,64.31
5223,4/14/2019 5:00,64.31
5224,4/14/2019 5:30,64.31
5225,4/14/2019 6:00,64.31
5226,4/14/2019 6:30,64.31
5227,4/14/2019 7:00,64.139
5228,4/14/2019 7:30,64.31
5229,4/14/2019 8:00,64.31
5230,4/14/2019 8:30,64.139
5231,4/14/2019 9:00,64.31
5232,4/14/2019 9:30,64.139
5233,4/14/2019 10:00,64.31
5234,4/14/2019 10:30,64.31
5235,4/14/2019 11:00,64.31
5236,4/14/2019 11:30,64.481
5237,4/14/2019 12:00,64.481
5238,4/14/2019 12:30,64.825
5239,4/14/2019 13:00,65.167
5240,4/14/2019 13:30,64.996
5241,4/14/2019 14:00,64.825
5242,4/14/2019 14:30,64.825
5243,4/14/2019 15:00,64.996
5244,4/14/2019 15:30,64.996
5245,4/14/2019 16:00,64.996
5246,4/14/2019 16:30,64.825
5247,4/14/2019 17:00,64.825
5248,4/14/2019 17:30,64.652
5249,4/14/2019 18:00,64.652
5250,4/14/2019 18:30,64.481
5251,4/14/2019 19:00,64.481
5252,4/14/2019 19:30,64.31
5253,4/14/2019 20:00,64.31
5254,4/14/2019 20:30,64.31
5255,4/14/2019 21:00,63.968
5256,4/14/2019 21:30,63.797
5257,4/14/2019 22:00,63.797
5258,4/14/2019 22:30,63.797
5259,4/14/2019 23:00,63.797
5260,4/14/2019 23:30,63.797
5261,4/15/2019 0:00,63.797
5262,4/15/2019 0:30,63.797
5263,4/15/2019 1:00,63.626
5264,4/15/2019 1:30,63.626
5265,4/15/2019 2:00,63.626
5266,4/15/2019 2:30,63.797
5267,4/15/2019 3:00,63.797
5268,4/15/2019 3:30,63.797
5269,4/15/2019 4:00,63.797
5270,4/15/2019 4:30,63.626
5271,4/15/2019 5:00,63.455
5272,4/15/2019 5:30,63.626
5273,4/15/2019 6:00,63.455
5274,4/15/2019 6:30,63.282
5275,4/15/2019 7:00,63.282
5276,4/15/2019 7:30,63.455
5277,4/15/2019 8:00,63.455
5278,4/15/2019 8:30,63.455
5279,4/15/2019 9:00,63.455
5280,4/15/2019 9:30,63.455
5281,4/15/2019 10:00,63.797
5282,4/15/2019 10:30,63.797
