Título de trazado: La Paz,,
N.º,"Fecha Tiempo, GMT-04:00","Temp, °C (LGR S/N: 20355576, SEN S/N: 20355576)"
3995,8/23/2018 14:00,30.457
3996,8/23/2018 14:30,30.457
3997,8/23/2018 15:00,30.255
3998,8/23/2018 15:30,30.457
3999,8/23/2018 16:00,30.356
4000,8/23/2018 16:30,30.255
4001,8/23/2018 17:00,30.457
4002,8/23/2018 17:30,30.76
4003,8/23/2018 18:00,30.659
4004,8/23/2018 18:30,30.457
4005,8/23/2018 19:00,30.356
4006,8/23/2018 19:30,30.255
4007,8/23/2018 20:00,30.356
4008,8/23/2018 20:30,30.255
4009,8/23/2018 21:00,30.255
4010,8/23/2018 21:30,30.255
4011,8/23/2018 22:00,30.255
4012,8/23/2018 22:30,30.255
4013,8/23/2018 23:00,30.255
4014,8/23/2018 23:30,30.255
4015,8/24/2018 0:00,30.255
4016,8/24/2018 0:30,30.255
4017,8/24/2018 1:00,30.154
4018,8/24/2018 1:30,30.154
4019,8/24/2018 2:00,30.154
4020,8/24/2018 2:30,30.154
4021,8/24/2018 3:00,30.154
4022,8/24/2018 3:30,30.154
4023,8/24/2018 4:00,30.154
4024,8/24/2018 4:30,30.054
4025,8/24/2018 5:00,30.054
4026,8/24/2018 5:30,30.154
4027,8/24/2018 6:00,30.054
4028,8/24/2018 6:30,30.054
4029,8/24/2018 7:00,30.054
4030,8/24/2018 7:30,30.054
4031,8/24/2018 8:00,30.054
4032,8/24/2018 8:30,30.054
4033,8/24/2018 9:00,29.953
4034,8/24/2018 9:30,29.953
4035,8/24/2018 10:00,30.054
4036,8/24/2018 10:30,30.054
4037,8/24/2018 11:00,30.154
4038,8/24/2018 11:30,30.255
4039,8/24/2018 12:00,30.356
4040,8/24/2018 12:30,30.356
4041,8/24/2018 13:00,30.457
4042,8/24/2018 13:30,30.457
4043,8/24/2018 14:00,30.659
4044,8/24/2018 14:30,30.659
4045,8/24/2018 15:00,30.659
4046,8/24/2018 15:30,30.659
4047,8/24/2018 16:00,30.457
4048,8/24/2018 16:30,30.558
4049,8/24/2018 17:00,30.76
4050,8/24/2018 17:30,30.963
4051,8/24/2018 18:00,30.862
4052,8/24/2018 18:30,30.862
4053,8/24/2018 19:00,30.76
4054,8/24/2018 19:30,30.659
4055,8/24/2018 20:00,30.659
4056,8/24/2018 20:30,30.659
4057,8/24/2018 21:00,30.659
4058,8/24/2018 21:30,30.558
4059,8/24/2018 22:00,30.558
4060,8/24/2018 22:30,30.457
4061,8/24/2018 23:00,30.457
4062,8/24/2018 23:30,30.457
4063,8/25/2018 0:00,30.457
4064,8/25/2018 0:30,30.356
4065,8/25/2018 1:00,30.356
4066,8/25/2018 1:30,30.255
4067,8/25/2018 2:00,30.255
4068,8/25/2018 2:30,30.255
4069,8/25/2018 3:00,30.154
4070,8/25/2018 3:30,30.154
4071,8/25/2018 4:00,30.154
4072,8/25/2018 4:30,30.154
4073,8/25/2018 5:00,30.154
4074,8/25/2018 5:30,30.054
4075,8/25/2018 6:00,30.054
4076,8/25/2018 6:30,30.054
4077,8/25/2018 7:00,30.054
4078,8/25/2018 7:30,30.054
4079,8/25/2018 8:00,29.953
4080,8/25/2018 8:30,29.953
4081,8/25/2018 9:00,29.953
4082,8/25/2018 9:30,29.953
4083,8/25/2018 10:00,29.953
4084,8/25/2018 10:30,29.953
4085,8/25/2018 11:00,30.054
4086,8/25/2018 11:30,30.154
4087,8/25/2018 12:00,30.255
4088,8/25/2018 12:30,30.255
4089,8/25/2018 13:00,30.255
4090,8/25/2018 13:30,30.356
4091,8/25/2018 14:00,30.457
4092,8/25/2018 14:30,30.659
4093,8/25/2018 15:00,30.659
4094,8/25/2018 15:30,30.76
4095,8/25/2018 16:00,30.862
4096,8/25/2018 16:30,30.862
4097,8/25/2018 17:00,31.064
4098,8/25/2018 17:30,30.862
4099,8/25/2018 18:00,31.064
4100,8/25/2018 18:30,31.166
4101,8/25/2018 19:00,31.064
4102,8/25/2018 19:30,30.862
4103,8/25/2018 20:00,30.76
4104,8/25/2018 20:30,31.064
4105,8/25/2018 21:00,30.659
4106,8/25/2018 21:30,30.963
4107,8/25/2018 22:00,30.457
4108,8/25/2018 22:30,30.558
4109,8/25/2018 23:00,30.76
4110,8/25/2018 23:30,30.659
4111,8/26/2018 0:00,30.356
4112,8/26/2018 0:30,30.255
4113,8/26/2018 1:00,30.255
4114,8/26/2018 1:30,30.255
4115,8/26/2018 2:00,30.356
4116,8/26/2018 2:30,30.255
4117,8/26/2018 3:00,30.255
4118,8/26/2018 3:30,30.255
4119,8/26/2018 4:00,30.255
4120,8/26/2018 4:30,30.255
4121,8/26/2018 5:00,30.154
4122,8/26/2018 5:30,30.255
4123,8/26/2018 6:00,30.255
4124,8/26/2018 6:30,30.154
4125,8/26/2018 7:00,30.154
4126,8/26/2018 7:30,30.154
4127,8/26/2018 8:00,30.054
4128,8/26/2018 8:30,30.054
4129,8/26/2018 9:00,30.054
4130,8/26/2018 9:30,30.054
4131,8/26/2018 10:00,30.154
4132,8/26/2018 10:30,30.054
4133,8/26/2018 11:00,30.154
4134,8/26/2018 11:30,30.255
4135,8/26/2018 12:00,30.356
4136,8/26/2018 12:30,30.457
4137,8/26/2018 13:00,30.457
4138,8/26/2018 13:30,30.558
4139,8/26/2018 14:00,30.558
4140,8/26/2018 14:30,30.76
4141,8/26/2018 15:00,30.862
4142,8/26/2018 15:30,30.862
4143,8/26/2018 16:00,30.862
4144,8/26/2018 16:30,30.862
4145,8/26/2018 17:00,30.963
4146,8/26/2018 17:30,30.862
4147,8/26/2018 18:00,30.963
4148,8/26/2018 18:30,31.064
4149,8/26/2018 19:00,30.963
4150,8/26/2018 19:30,30.963
4151,8/26/2018 20:00,30.862
4152,8/26/2018 20:30,30.862
4153,8/26/2018 21:00,30.862
4154,8/26/2018 21:30,30.76
4155,8/26/2018 22:00,30.659
4156,8/26/2018 22:30,30.558
4157,8/26/2018 23:00,30.558
4158,8/26/2018 23:30,30.457
4159,8/27/2018 0:00,30.356
4160,8/27/2018 0:30,30.356
4161,8/27/2018 1:00,30.255
4162,8/27/2018 1:30,30.255
4163,8/27/2018 2:00,30.255
4164,8/27/2018 2:30,30.255
4165,8/27/2018 3:00,30.255
4166,8/27/2018 3:30,30.255
4167,8/27/2018 4:00,30.255
4168,8/27/2018 4:30,30.154
4169,8/27/2018 5:00,30.154
4170,8/27/2018 5:30,30.154
4171,8/27/2018 6:00,30.154
4172,8/27/2018 6:30,30.154
4173,8/27/2018 7:00,30.154
4174,8/27/2018 7:30,30.154
4175,8/27/2018 8:00,30.054
4176,8/27/2018 8:30,30.054
4177,8/27/2018 9:00,30.054
4178,8/27/2018 9:30,29.953
4179,8/27/2018 10:00,29.953
4180,8/27/2018 10:30,29.953
4181,8/27/2018 11:00,29.953
4182,8/27/2018 11:30,29.953
4183,8/27/2018 12:00,29.853
4184,8/27/2018 12:30,29.853
4185,8/27/2018 13:00,29.853
4186,8/27/2018 13:30,29.853
4187,8/27/2018 14:00,29.853
4188,8/27/2018 14:30,29.853
4189,8/27/2018 15:00,30.054
4190,8/27/2018 15:30,29.853
4191,8/27/2018 16:00,29.953
4192,8/27/2018 16:30,29.953
4193,8/27/2018 17:00,30.054
4194,8/27/2018 17:30,29.853
4195,8/27/2018 18:00,29.752
4196,8/27/2018 18:30,29.752
4197,8/27/2018 19:00,29.853
4198,8/27/2018 19:30,29.853
4199,8/27/2018 20:00,29.853
4200,8/27/2018 20:30,29.853
4201,8/27/2018 21:00,29.853
4202,8/27/2018 21:30,29.752
4203,8/27/2018 22:00,29.752
4204,8/27/2018 22:30,29.652
4205,8/27/2018 23:00,29.752
4206,8/27/2018 23:30,29.752
4207,8/28/2018 0:00,29.752
4208,8/28/2018 0:30,29.752
4209,8/28/2018 1:00,29.752
4210,8/28/2018 1:30,29.752
4211,8/28/2018 2:00,29.752
4212,8/28/2018 2:30,29.752
4213,8/28/2018 3:00,29.752
4214,8/28/2018 3:30,29.652
4215,8/28/2018 4:00,29.652
4216,8/28/2018 4:30,29.652
4217,8/28/2018 5:00,29.652
4218,8/28/2018 5:30,29.652
4219,8/28/2018 6:00,29.652
4220,8/28/2018 6:30,29.652
4221,8/28/2018 7:00,29.552
4222,8/28/2018 7:30,29.652
4223,8/28/2018 8:00,29.552
4224,8/28/2018 8:30,29.552
4225,8/28/2018 9:00,29.552
4226,8/28/2018 9:30,29.552
4227,8/28/2018 10:00,29.552
4228,8/28/2018 10:30,29.552
4229,8/28/2018 11:00,29.752
4230,8/28/2018 11:30,29.853
4231,8/28/2018 12:00,29.652
4232,8/28/2018 12:30,29.853
4233,8/28/2018 13:00,29.853
4234,8/28/2018 13:30,29.853
4235,8/28/2018 14:00,30.255
4236,8/28/2018 14:30,30.457
4237,8/28/2018 15:00,30.356
4238,8/28/2018 15:30,30.457
4239,8/28/2018 16:00,30.558
4240,8/28/2018 16:30,30.356
4241,8/28/2018 17:00,30.457
4242,8/28/2018 17:30,30.457
4243,8/28/2018 18:00,30.558
4244,8/28/2018 18:30,30.659
4245,8/28/2018 19:00,30.457
4246,8/28/2018 19:30,30.457
4247,8/28/2018 20:00,30.457
4248,8/28/2018 20:30,30.356
4249,8/28/2018 21:00,30.255
4250,8/28/2018 21:30,30.255
4251,8/28/2018 22:00,30.255
4252,8/28/2018 22:30,30.255
4253,8/28/2018 23:00,30.154
4254,8/28/2018 23:30,30.154
4255,8/29/2018 0:00,30.154
4256,8/29/2018 0:30,30.154
4257,8/29/2018 1:00,30.054
4258,8/29/2018 1:30,30.054
4259,8/29/2018 2:00,30.054
4260,8/29/2018 2:30,30.054
4261,8/29/2018 3:00,30.054
4262,8/29/2018 3:30,30.054
4263,8/29/2018 4:00,30.054
4264,8/29/2018 4:30,30.054
4265,8/29/2018 5:00,30.054
4266,8/29/2018 5:30,29.953
4267,8/29/2018 6:00,29.953
4268,8/29/2018 6:30,29.953
4269,8/29/2018 7:00,29.953
4270,8/29/2018 7:30,29.953
4271,8/29/2018 8:00,29.953
4272,8/29/2018 8:30,29.853
4273,8/29/2018 9:00,29.853
4274,8/29/2018 9:30,29.853
4275,8/29/2018 10:00,29.853
4276,8/29/2018 10:30,29.953
4277,8/29/2018 11:00,30.054
4278,8/29/2018 11:30,30.154
4279,8/29/2018 12:00,30.255
4280,8/29/2018 12:30,30.255
4281,8/29/2018 13:00,30.255
4282,8/29/2018 13:30,30.356
4283,8/29/2018 14:00,30.154
4284,8/29/2018 14:30,30.659
4285,8/29/2018 15:00,30.659
4286,8/29/2018 15:30,30.76
4287,8/29/2018 16:00,30.558
4288,8/29/2018 16:30,30.457
4289,8/29/2018 17:00,30.558
4290,8/29/2018 17:30,30.659
4291,8/29/2018 18:00,30.457
4292,8/29/2018 18:30,30.356
4293,8/29/2018 19:00,30.255
4294,8/29/2018 19:30,30.255
4295,8/29/2018 20:00,30.255
4296,8/29/2018 20:30,30.255
4297,8/29/2018 21:00,30.255
4298,8/29/2018 21:30,30.255
4299,8/29/2018 22:00,30.154
4300,8/29/2018 22:30,30.154
4301,8/29/2018 23:00,30.154
4302,8/29/2018 23:30,30.154
4303,8/30/2018 0:00,30.154
4304,8/30/2018 0:30,30.054
4305,8/30/2018 1:00,30.054
4306,8/30/2018 1:30,30.054
4307,8/30/2018 2:00,30.054
4308,8/30/2018 2:30,29.953
4309,8/30/2018 3:00,29.953
4310,8/30/2018 3:30,29.953
4311,8/30/2018 4:00,29.953
4312,8/30/2018 4:30,29.953
4313,8/30/2018 5:00,29.953
4314,8/30/2018 5:30,29.953
4315,8/30/2018 6:00,29.953
4316,8/30/2018 6:30,29.853
4317,8/30/2018 7:00,29.853
4318,8/30/2018 7:30,29.853
4319,8/30/2018 8:00,29.853
4320,8/30/2018 8:30,29.853
4321,8/30/2018 9:00,29.853
4322,8/30/2018 9:30,29.853
4323,8/30/2018 10:00,29.853
4324,8/30/2018 10:30,29.853
4325,8/30/2018 11:00,29.853
4326,8/30/2018 11:30,30.054
4327,8/30/2018 12:00,30.154
4328,8/30/2018 12:30,30.154
4329,8/30/2018 13:00,30.356
4330,8/30/2018 13:30,30.356
4331,8/30/2018 14:00,30.558
4332,8/30/2018 14:30,30.356
4333,8/30/2018 15:00,30.659
4334,8/30/2018 15:30,30.659
4335,8/30/2018 16:00,30.558
4336,8/30/2018 16:30,30.356
4337,8/30/2018 17:00,30.558
4338,8/30/2018 17:30,30.457
4339,8/30/2018 18:00,30.76
4340,8/30/2018 18:30,30.659
4341,8/30/2018 19:00,30.862
4342,8/30/2018 19:30,30.659
4343,8/30/2018 20:00,30.862
4344,8/30/2018 20:30,30.76
4345,8/30/2018 21:00,30.558
4346,8/30/2018 21:30,30.457
4347,8/30/2018 22:00,30.457
4348,8/30/2018 22:30,30.457
4349,8/30/2018 23:00,30.356
4350,8/30/2018 23:30,30.356
4351,8/31/2018 0:00,30.356
4352,8/31/2018 0:30,30.255
4353,8/31/2018 1:00,30.255
4354,8/31/2018 1:30,30.255
4355,8/31/2018 2:00,30.255
4356,8/31/2018 2:30,30.255
4357,8/31/2018 3:00,30.154
4358,8/31/2018 3:30,30.154
4359,8/31/2018 4:00,30.154
4360,8/31/2018 4:30,30.154
4361,8/31/2018 5:00,30.154
4362,8/31/2018 5:30,30.054
4363,8/31/2018 6:00,30.054
4364,8/31/2018 6:30,30.054
4365,8/31/2018 7:00,30.054
4366,8/31/2018 7:30,29.953
4367,8/31/2018 8:00,29.953
4368,8/31/2018 8:30,29.953
4369,8/31/2018 9:00,29.953
4370,8/31/2018 9:30,29.953
4371,8/31/2018 10:00,29.953
4372,8/31/2018 10:30,30.054
4373,8/31/2018 11:00,30.154
4374,8/31/2018 11:30,30.255
4375,8/31/2018 12:00,30.356
4376,8/31/2018 12:30,30.356
4377,8/31/2018 13:00,30.457
4378,8/31/2018 13:30,30.558
4379,8/31/2018 14:00,30.558
4380,8/31/2018 14:30,30.76
4381,8/31/2018 15:00,30.659
4382,8/31/2018 15:30,30.76
4383,8/31/2018 16:00,30.76
4384,8/31/2018 16:30,30.659
4385,8/31/2018 17:00,30.76
4386,8/31/2018 17:30,30.862
4387,8/31/2018 18:00,30.862
4388,8/31/2018 18:30,30.963
4389,8/31/2018 19:00,30.76
4390,8/31/2018 19:30,30.862
4391,8/31/2018 20:00,30.862
4392,8/31/2018 20:30,30.963
4393,8/31/2018 21:00,30.963
4394,8/31/2018 21:30,30.862
4395,8/31/2018 22:00,30.862
4396,8/31/2018 22:30,30.862
4397,8/31/2018 23:00,30.862
4398,8/31/2018 23:30,30.76
4399,9/1/2018 0:00,30.659
4400,9/1/2018 0:30,30.558
4401,9/1/2018 1:00,30.558
4402,9/1/2018 1:30,30.558
4403,9/1/2018 2:00,30.558
4404,9/1/2018 2:30,30.558
4405,9/1/2018 3:00,30.457
4406,9/1/2018 3:30,30.457
4407,9/1/2018 4:00,30.457
4408,9/1/2018 4:30,30.356
4409,9/1/2018 5:00,30.356
4410,9/1/2018 5:30,30.356
4411,9/1/2018 6:00,30.255
4412,9/1/2018 6:30,30.255
4413,9/1/2018 7:00,30.255
4414,9/1/2018 7:30,30.255
4415,9/1/2018 8:00,30.154
4416,9/1/2018 8:30,30.154
4417,9/1/2018 9:00,30.154
4418,9/1/2018 9:30,30.154
4419,9/1/2018 10:00,30.154
4420,9/1/2018 10:30,30.154
4421,9/1/2018 11:00,30.154
4422,9/1/2018 11:30,30.154
4423,9/1/2018 12:00,30.154
4424,9/1/2018 12:30,30.356
4425,9/1/2018 13:00,30.356
4426,9/1/2018 13:30,30.356
4427,9/1/2018 14:00,30.457
4428,9/1/2018 14:30,30.558
4429,9/1/2018 15:00,30.659
4430,9/1/2018 15:30,30.76
4431,9/1/2018 16:00,30.862
4432,9/1/2018 16:30,30.659
4433,9/1/2018 17:00,30.76
4434,9/1/2018 17:30,30.76
4435,9/1/2018 18:00,30.76
4436,9/1/2018 18:30,30.76
4437,9/1/2018 19:00,30.76
4438,9/1/2018 19:30,30.76
4439,9/1/2018 20:00,30.862
4440,9/1/2018 20:30,30.76
4441,9/1/2018 21:00,30.76
4442,9/1/2018 21:30,30.76
4443,9/1/2018 22:00,30.76
4444,9/1/2018 22:30,30.659
4445,9/1/2018 23:00,30.659
4446,9/1/2018 23:30,30.558
4447,9/2/2018 0:00,30.558
4448,9/2/2018 0:30,30.558
4449,9/2/2018 1:00,30.457
4450,9/2/2018 1:30,30.457
4451,9/2/2018 2:00,30.457
4452,9/2/2018 2:30,30.457
4453,9/2/2018 3:00,30.356
4454,9/2/2018 3:30,30.457
4455,9/2/2018 4:00,30.356
4456,9/2/2018 4:30,30.356
4457,9/2/2018 5:00,30.255
4458,9/2/2018 5:30,30.255
4459,9/2/2018 6:00,30.255
4460,9/2/2018 6:30,30.255
4461,9/2/2018 7:00,30.154
4462,9/2/2018 7:30,30.154
4463,9/2/2018 8:00,30.154
4464,9/2/2018 8:30,30.154
4465,9/2/2018 9:00,30.154
4466,9/2/2018 9:30,30.154
4467,9/2/2018 10:00,30.154
4468,9/2/2018 10:30,30.255
4469,9/2/2018 11:00,30.356
4470,9/2/2018 11:30,30.457
4471,9/2/2018 12:00,30.558
4472,9/2/2018 12:30,30.558
4473,9/2/2018 13:00,30.76
4474,9/2/2018 13:30,30.76
4475,9/2/2018 14:00,30.659
4476,9/2/2018 14:30,30.963
4477,9/2/2018 15:00,30.862
4478,9/2/2018 15:30,31.064
4479,9/2/2018 16:00,30.963
4480,9/2/2018 16:30,30.76
4481,9/2/2018 17:00,30.963
4482,9/2/2018 17:30,30.862
4483,9/2/2018 18:00,30.76
4484,9/2/2018 18:30,30.76
4485,9/2/2018 19:00,30.356
4486,9/2/2018 19:30,30.457
4487,9/2/2018 20:00,30.356
4488,9/2/2018 20:30,30.558
4489,9/2/2018 21:00,30.659
4490,9/2/2018 21:30,30.558
4491,9/2/2018 22:00,30.457
4492,9/2/2018 22:30,30.356
4493,9/2/2018 23:00,30.457
4494,9/2/2018 23:30,30.457
4495,9/3/2018 0:00,30.457
4496,9/3/2018 0:30,30.457
4497,9/3/2018 1:00,30.255
4498,9/3/2018 1:30,30.154
4499,9/3/2018 2:00,30.255
4500,9/3/2018 2:30,30.255
4501,9/3/2018 3:00,30.356
4502,9/3/2018 3:30,30.255
4503,9/3/2018 4:00,30.255
4504,9/3/2018 4:30,30.054
4505,9/3/2018 5:00,30.255
4506,9/3/2018 5:30,30.154
4507,9/3/2018 6:00,30.255
4508,9/3/2018 6:30,30.255
4509,9/3/2018 7:00,30.255
4510,9/3/2018 7:30,30.054
4511,9/3/2018 8:00,30.054
4512,9/3/2018 8:30,30.154
4513,9/3/2018 9:00,30.154
4514,9/3/2018 9:30,30.054
4515,9/3/2018 10:00,30.054
4516,9/3/2018 10:30,30.154
4517,9/3/2018 11:00,30.154
4518,9/3/2018 11:30,30.255
4519,9/3/2018 12:00,30.255
4520,9/3/2018 12:30,30.457
4521,9/3/2018 13:00,30.558
4522,9/3/2018 13:30,30.558
4523,9/3/2018 14:00,30.659
4524,9/3/2018 14:30,30.659
4525,9/3/2018 15:00,30.659
4526,9/3/2018 15:30,30.659
4527,9/3/2018 16:00,30.659
4528,9/3/2018 16:30,30.76
4529,9/3/2018 17:00,30.963
4530,9/3/2018 17:30,31.166
4531,9/3/2018 18:00,31.268
4532,9/3/2018 18:30,31.166
4533,9/3/2018 19:00,31.064
4534,9/3/2018 19:30,30.963
4535,9/3/2018 20:00,30.963
4536,9/3/2018 20:30,30.862
4537,9/3/2018 21:00,31.064
4538,9/3/2018 21:30,30.963
4539,9/3/2018 22:00,30.963
4540,9/3/2018 22:30,30.963
4541,9/3/2018 23:00,30.963
4542,9/3/2018 23:30,30.862
4543,9/4/2018 0:00,30.862
4544,9/4/2018 0:30,30.76
4545,9/4/2018 1:00,30.76
4546,9/4/2018 1:30,30.76
4547,9/4/2018 2:00,30.76
4548,9/4/2018 2:30,30.76
4549,9/4/2018 3:00,30.76
4550,9/4/2018 3:30,30.659
4551,9/4/2018 4:00,30.659
4552,9/4/2018 4:30,30.659
4553,9/4/2018 5:00,30.659
4554,9/4/2018 5:30,30.659
4555,9/4/2018 6:00,30.558
4556,9/4/2018 6:30,30.558
4557,9/4/2018 7:00,30.558
4558,9/4/2018 7:30,30.558
4559,9/4/2018 8:00,30.457
4560,9/4/2018 8:30,30.457
4561,9/4/2018 9:00,30.457
4562,9/4/2018 9:30,30.457
4563,9/4/2018 10:00,30.457
4564,9/4/2018 10:30,30.558
4565,9/4/2018 11:00,30.659
4566,9/4/2018 11:30,30.76
4567,9/4/2018 12:00,30.76
4568,9/4/2018 12:30,30.862
4569,9/4/2018 13:00,30.862
4570,9/4/2018 13:30,30.963
4571,9/4/2018 14:00,30.963
4572,9/4/2018 14:30,30.963
4573,9/4/2018 15:00,31.064
4574,9/4/2018 15:30,31.166
4575,9/4/2018 16:00,31.064
4576,9/4/2018 16:30,31.064
4577,9/4/2018 17:00,31.166
4578,9/4/2018 17:30,31.166
4579,9/4/2018 18:00,31.37
4580,9/4/2018 18:30,31.268
4581,9/4/2018 19:00,31.472
4582,9/4/2018 19:30,31.268
4583,9/4/2018 20:00,31.064
4584,9/4/2018 20:30,31.472
4585,9/4/2018 21:00,31.064
4586,9/4/2018 21:30,31.472
4587,9/4/2018 22:00,31.268
4588,9/4/2018 22:30,31.166
4589,9/4/2018 23:00,31.268
4590,9/4/2018 23:30,31.166
4591,9/5/2018 0:00,30.963
4592,9/5/2018 0:30,31.064
4593,9/5/2018 1:00,30.862
4594,9/5/2018 1:30,30.862
4595,9/5/2018 2:00,30.862
4596,9/5/2018 2:30,30.862
4597,9/5/2018 3:00,30.862
4598,9/5/2018 3:30,30.862
4599,9/5/2018 4:00,30.862
4600,9/5/2018 4:30,30.862
4601,9/5/2018 5:00,30.76
4602,9/5/2018 5:30,30.76
4603,9/5/2018 6:00,30.76
4604,9/5/2018 6:30,30.76
4605,9/5/2018 7:00,30.76
4606,9/5/2018 7:30,30.659
4607,9/5/2018 8:00,30.659
4608,9/5/2018 8:30,30.659
4609,9/5/2018 9:00,30.659
4610,9/5/2018 9:30,30.659
4611,9/5/2018 10:00,30.659
4612,9/5/2018 10:30,30.659
4613,9/5/2018 11:00,30.76
4614,9/5/2018 11:30,30.862
4615,9/5/2018 12:00,30.862
4616,9/5/2018 12:30,30.963
4617,9/5/2018 13:00,31.064
4618,9/5/2018 13:30,31.064
4619,9/5/2018 14:00,31.166
4620,9/5/2018 14:30,31.166
4621,9/5/2018 15:00,31.268
4622,9/5/2018 15:30,31.268
4623,9/5/2018 16:00,31.268
4624,9/5/2018 16:30,31.166
4625,9/5/2018 17:00,31.268
4626,9/5/2018 17:30,31.166
4627,9/5/2018 18:00,31.166
4628,9/5/2018 18:30,31.472
4629,9/5/2018 19:00,31.472
4630,9/5/2018 19:30,31.574
4631,9/5/2018 20:00,31.574
4632,9/5/2018 20:30,31.574
4633,9/5/2018 21:00,31.37
4634,9/5/2018 21:30,31.472
4635,9/5/2018 22:00,31.268
4636,9/5/2018 22:30,31.268
4637,9/5/2018 23:00,31.166
4638,9/5/2018 23:30,31.166
4639,9/6/2018 0:00,31.064
4640,9/6/2018 0:30,31.064
4641,9/6/2018 1:00,30.963
4642,9/6/2018 1:30,30.963
4643,9/6/2018 2:00,30.963
4644,9/6/2018 2:30,30.963
4645,9/6/2018 3:00,30.862
4646,9/6/2018 3:30,30.862
4647,9/6/2018 4:00,30.862
4648,9/6/2018 4:30,30.862
4649,9/6/2018 5:00,30.862
4650,9/6/2018 5:30,30.862
4651,9/6/2018 6:00,30.862
4652,9/6/2018 6:30,30.76
4653,9/6/2018 7:00,30.76
4654,9/6/2018 7:30,30.76
4655,9/6/2018 8:00,30.76
4656,9/6/2018 8:30,30.659
4657,9/6/2018 9:00,30.659
4658,9/6/2018 9:30,30.659
4659,9/6/2018 10:00,30.659
4660,9/6/2018 10:30,30.76
4661,9/6/2018 11:00,30.76
4662,9/6/2018 11:30,30.862
4663,9/6/2018 12:00,30.963
4664,9/6/2018 12:30,30.963
4665,9/6/2018 13:00,31.064
4666,9/6/2018 13:30,30.963
4667,9/6/2018 14:00,31.166
4668,9/6/2018 14:30,31.268
4669,9/6/2018 15:00,31.472
4670,9/6/2018 15:30,31.472
4671,9/6/2018 16:00,31.472
4672,9/6/2018 16:30,31.983
4673,9/6/2018 17:00,31.676
4674,9/6/2018 17:30,31.88
4675,9/6/2018 18:00,31.778
4676,9/6/2018 18:30,31.88
4677,9/6/2018 19:00,31.676
4678,9/6/2018 19:30,31.676
4679,9/6/2018 20:00,31.676
4680,9/6/2018 20:30,31.574
4681,9/6/2018 21:00,31.472
4682,9/6/2018 21:30,31.268
4683,9/6/2018 22:00,31.166
4684,9/6/2018 22:30,31.166
4685,9/6/2018 23:00,31.064
4686,9/6/2018 23:30,31.166
4687,9/7/2018 0:00,31.064
4688,9/7/2018 0:30,30.963
4689,9/7/2018 1:00,30.963
4690,9/7/2018 1:30,30.862
4691,9/7/2018 2:00,30.862
4692,9/7/2018 2:30,30.76
4693,9/7/2018 3:00,30.76
4694,9/7/2018 3:30,30.76
4695,9/7/2018 4:00,30.659
4696,9/7/2018 4:30,30.659
4697,9/7/2018 5:00,30.659
4698,9/7/2018 5:30,30.659
4699,9/7/2018 6:00,30.558
4700,9/7/2018 6:30,30.558
4701,9/7/2018 7:00,30.457
4702,9/7/2018 7:30,30.457
4703,9/7/2018 8:00,30.457
4704,9/7/2018 8:30,30.457
4705,9/7/2018 9:00,30.457
4706,9/7/2018 9:30,30.457
4707,9/7/2018 10:00,30.457
4708,9/7/2018 10:30,30.457
4709,9/7/2018 11:00,30.457
4710,9/7/2018 11:30,30.558
4711,9/7/2018 12:00,30.659
4712,9/7/2018 12:30,30.558
4713,9/7/2018 13:00,30.76
4714,9/7/2018 13:30,30.862
4715,9/7/2018 14:00,30.862
4716,9/7/2018 14:30,30.963
4717,9/7/2018 15:00,31.064
4718,9/7/2018 15:30,31.064
4719,9/7/2018 16:00,31.064
4720,9/7/2018 16:30,31.064
4721,9/7/2018 17:00,31.064
4722,9/7/2018 17:30,31.064
4723,9/7/2018 18:00,31.064
4724,9/7/2018 18:30,30.963
4725,9/7/2018 19:00,30.963
4726,9/7/2018 19:30,30.862
4727,9/7/2018 20:00,30.963
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
